0 0 1 0 0 0 0 0 23.429121020565777 11.144932960380306 66.17887067395263 14.836933018203757 2.0008811447034387 24.81071106175956 15.532860421447944 5.532992286304358 
0 0 0 0 0 1 0 0 13.676833934623374 5.205354058721935 10.6150450291365 5.660591574544369 5.147909199522103 5.250498121835701 11.123039806996381 29.78360215053763 
0 0 0 0 0 1 0 0 0 0 0 19.83356745637156 15.765771275571137 13.26393881834277 24.2153533587335 16.007445559485127 3.027459746639486 6.927675510598233 10.469725973363033 69.48518284677749 19.81775363972434 12.0622465967269 
0 0 0 0 0 0 0 0 0 0 1 0 0 29.738100410767665 124.57095387928233 15.353336289566197 37.847370672110394 10.519541550909423 20.31212145350865 11.168493069149783 12.304700528852894 16.037941684632205 7.818855824701345 11.518040522749006 7.004141371143534 7.1877423773011655 
0 0 1 0 0 0 0 0 30.975556251958636 15.533471359558316 2.8 9.442857142857143 6.451050372712898 4.529492808478425 117.01030927835052 49.15377969762419 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.909008238865143 144.48420021549612 9.684814724636919 5.0174044913661975 23.759606909344452 9.844287358090924 31.51768558166313 18.98447821488635 84.83662248843395 302.26787317488066 10.064588461137813 45.93157869687308 21.635018996868872 80.73492258386744 23.012926905557837 13.375057241898018 36.323829324614934 55.16227126420429 
1 0 0 0 0 0 0 0 27.586542635658915 5.7446828966796 2.87501 2.8877964658292528 40.987480838017376 172.70512182993534 152.38134887593674 148.68938401048493 
0 0 0 1 0 0 0 0 0 43.46458583433375 89.56953405017923 47.98902305159166 6.097373478539398 3.5386870897155362 37.223780487804866 3.7032794192562406 7.962159908266446 82.46758936572736 
1 0 0 0 0 0 0 0 0 0 0 0 9.106690841865756 34.80502772643254 4.0882495122164295 93.48946840521566 12.053268412152311 4.009345933699022 10.165514844986681 11.869302260414722 32.76860959319976 19.7146129513144 63.09360953683798 94.97845373891 
0 0 0 0 0 0 0 0 0 0 0 1 19.883787716342468 15.482352550918861 2.9592345667100837 6.384026631018846 219.28611857931224 47.34278374591313 18.50684589393272 6.538346054693424 71.50362345362713 41.45778951570801 80.45816013012832 12.034603087010856 
1 0 0 0 0 0 22.303839535263343 3.1586119273385544 3.1841475126577197 18.608563491424434 8.15286590261714 7.99855896841104 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 10.799463680477041 19.50268812791385 16.28713243724931 11.236692877431931 13.901177301773208 29.00929587235518 5.475620678897421 4.468951509891706 10.01884155926014 139.5520305864841 14.713504568925707 178.16808448225288 148.92906238984847 152.5576372694509 
0 0 0 0 0 0 0 0 0 0 1 0 28.96135141074517 8.605008724486725 36.82488767412927 197.711437491131 10.47767000249088 38.0383759524058 199.53149412494912 3.0007469343762034 13.679920116194626 25.550603694372608 13.07363402451945 5.175928473524017 
0 0 0 0 0 0 1 0 0 153.2354607250755 13.399359994148517 61.08198846618087 6.3059006483266185 12.5996504164438 2.9459598318542732 5.036269191872759 13.997507951834601 69.22516297262061 
0 0 0 1 0 0 0 0 0 0 22.408594831099393 320.1505714285714 220.6365321545701 3.782894736842105 4.500567729455288 20.568802221879753 206.87337602250443 3.9995490786564183 15.457899208077414 30.42511734885467 
0 0 0 0 0 0 0 0 0 1 0 0 0 44.95971894911408 27.439502983330264 9.63099618188129 16.53294186729301 57.21732975711519 7.835325728522925 7.943679060665362 11.575084702293372 17.381840594284228 5.246077619400491 16.445727370164672 12.697565708237784 41.109313154831206 
0 0 0 1 0 0 0 11.633366353691098 6.70466058763931 2.990123456790123 7.789229893612363 64.8093213667139 14.297846649225198 5.767938325991189 
0 0 0 0 0 0 0 1 10.59834772153096 5.106730750444484 24.683574844347525 34.42373985320566 3.98864904142769 121.96347521360318 6.920321170263656 4.53844831960129 
